TRAINSET,Fdate,ObjectPartCode
TNST188,02-Feb-17,588
TNST188,02-Feb-17,588
TNST188,03-Apr-17,556
TNST188,01-May-17,581
TNST188,09-May-17,565
TNST188,01-Jun-19,557
TNST188,05-Jul-19,1050
TNST188,08-Jul-17,551
TNST188,10-Jul-15,641
TNST188,08-Aug-19,553
TNST188,08-Sep-17,552
TNST188,08-Sep-17,589
TNST188,10-Oct-18,589
TNST188,07-Nov-17,556
TNST188,13-Jun-18,553
TNST188,13-Jun-18,558
TNST188,13-Aug-16,554
TNST188,13-Aug-16,847
TNST188,14-Jul-18,565
TNST188,14-Sep-15,548
TNST188,14-Oct-18,641
TNST188,15-May-18,558
TNST188,15-Nov-17,641
TNST188,16-Apr-17,899
TNST188,17-Aug-17,837
TNST188,17-Oct-18,553
TNST188,18-Oct-18,585
TNST188,19-Dec-17,626
TNST188,19-Dec-19,552
TNST188,21-Feb-18,550
TNST188,21-May-17,583
TNST188,21-Nov-18,554
TNST188,22-Aug-19,641
TNST188,22-Sep-18,581
TNST188,23-Feb-19,915
TNST188,24-Aug-18,551
TNST188,25-Feb-18,588
TNST188,25-Jul-18,554
TNST188,25-Sep-15,556
TNST188,26-Jan-17,554
TNST188,26-Oct-19,552
TNST188,27-Jan-17,553
TNST188,27-Jan-17,553
TNST188,27-Jan-17,553
TNST188,27-Mar-18,620
TNST188,27-Jul-16,553
TNST188,27-Aug-15,589
TNST188,28-Mar-19,585
TNST188,28-May-17,556
TNST188,28-Jul-18,583
TNST188,28-Oct-16,556
TNST188,30-May-18,561
TNST188,30-Jul-15,425
TNST188,30-Jul-17,607
TNST188,31-Jan-17,425
TNST188,31-Mar-17,564
TNST188,31-Dec-19,555
TNST189,11-Jan-18,553
TNST189,05-Feb-17,899
TNST189,07-Feb-18,585
TNST189,10-Apr-18,549
TNST189,10-May-17,641
TNST189,11-May-18,556
TNST189,09-Jun-17,551
TNST189,07-Jul-18,641
TNST189,09-Jul-17,641
TNST189,03-Aug-17,550
TNST189,04-Aug-18,585
TNST189,09-Aug-17,790
TNST189,03-Sep-19,554
TNST189,03-Sep-19,554
TNST189,03-Oct-19,585
TNST189,06-Oct-18,588
TNST189,12-Oct-18,790
TNST189,12-Oct-18,604
TNST189,09-Nov-16,588
TNST189,12-Nov-17,556
TNST189,01-Dec-17,585
TNST189,07-Dec-18,641
TNST189,12-Dec-17,583
TNST189,13-Feb-18,589
TNST189,13-Mar-18,588
TNST189,13-Apr-19,588
TNST189,13-Sep-18,576
TNST189,13-Dec-17,641
TNST189,14-Nov-19,844
TNST189,15-Apr-19,563
TNST189,15-Apr-19,1048
TNST189,15-May-18,588
TNST189,15-May-19,586
TNST189,15-Sep-19,555
TNST189,17-Jan-16,585
TNST189,17-Jan-17,551
TNST189,17-Jan-19,552
TNST189,17-Mar-17,556
TNST189,17-Oct-19,563
TNST189,18-Mar-16,425
TNST189,18-Jun-19,604
TNST189,18-Jun-19,555
TNST189,18-Dec-17,589
TNST189,20-Jul-18,641
TNST189,21-Mar-18,641
TNST189,22-Jan-19,547
TNST189,22-Jul-19,1050
TNST189,22-Aug-15,425
TNST189,23-Feb-16,425
TNST189,23-May-19,589
TNST189,23-Jun-19,589
TNST189,23-Nov-17,588
TNST189,24-Dec-19,554
TNST189,25-Apr-18,556
TNST189,25-Aug-15,552
TNST189,26-Oct-18,598
TNST189,27-Jun-16,588
TNST189,28-Mar-19,585
TNST189,28-Jul-17,895
TNST189,28-Jul-17,551
TNST189,28-Jul-17,585
TNST189,28-Jul-17,589
TNST189,29-Aug-16,641
TNST189,30-Jan-19,563
TNST189,31-Mar-19,837
TNST189,31-Jul-15,549
TNST189,31-Jul-18,641
TNST190,08-Jan-15,555
TNST190,09-Mar-15,577
TNST190,09-Mar-19,583
TNST190,01-May-17,895
TNST190,06-May-18,558
TNST190,01-Jun-19,557
TNST190,03-Jun-17,487
TNST190,03-Jun-19,790
TNST190,04-Jun-19,1101
TNST190,07-Jun-17,583
TNST190,08-Jun-15,576
TNST190,01-Jul-18,553
TNST190,08-Jul-15,577
TNST190,08-Aug-15,581
TNST190,08-Aug-15,551
TNST190,10-Aug-17,837
TNST190,02-Oct-19,561
TNST190,03-Oct-19,555
TNST190,04-Oct-18,552
TNST190,08-Nov-15,551
TNST190,12-Nov-16,583
TNST190,09-Dec-15,487
TNST190,13-Feb-16,554
TNST190,13-Mar-17,553
TNST190,13-Oct-18,549
TNST190,14-Mar-16,790
TNST190,14-May-19,641
TNST190,14-Aug-15,425
TNST190,14-Sep-19,589
TNST190,15-Sep-16,837
TNST190,17-Apr-17,589
TNST190,17-Apr-17,556
TNST190,18-Aug-15,549
TNST190,18-Aug-15,425
TNST190,18-Dec-16,487
TNST190,19-Aug-15,588
TNST190,19-Dec-18,641
TNST190,20-Jan-17,583
TNST190,20-Jan-17,565
TNST190,20-Mar-18,563
TNST190,20-Sep-15,554
TNST190,20-Sep-15,425
TNST190,21-Mar-19,620
TNST190,23-Jan-16,425
TNST190,23-Jan-17,564
TNST190,24-Mar-19,559
TNST190,24-Apr-19,556
TNST190,24-Sep-18,557
TNST190,25-Jun-19,556
TNST190,25-Sep-19,577
TNST190,26-Aug-15,549
TNST190,26-Dec-18,790
TNST190,27-Sep-17,585
TNST190,28-Apr-19,561
TNST190,28-Aug-19,554
TNST190,29-Jan-19,554
TNST190,29-Nov-17,641
TNST190,30-Mar-17,565
TNST190,30-Mar-17,487
TNST190,30-Nov-17,556
TNST190,30-Dec-16,837
TNST190,31-Jan-18,585
TNST190,31-Oct-18,554
TNST195,05-Jan-19,586
TNST195,07-Feb-16,583
TNST195,03-Mar-19,554
TNST195,10-Mar-19,790
TNST195,06-May-16,560
TNST195,08-May-15,555
TNST195,10-May-17,585
TNST195,03-Jun-19,790
TNST195,04-Jun-18,585
TNST195,08-Jun-15,554
TNST195,12-Jun-17,641
TNST195,03-Jul-17,641
TNST195,04-Jul-18,576
TNST195,08-Jul-19,556
TNST195,11-Jul-18,553
TNST195,07-Aug-19,556
TNST195,01-Sep-17,551
TNST195,01-Sep-17,558
TNST195,08-Sep-16,549
TNST195,02-Oct-17,588
TNST195,01-Nov-17,559
TNST195,01-Nov-17,559
TNST195,03-Nov-17,604
TNST195,09-Nov-16,553
TNST195,13-Apr-19,620
TNST195,13-Sep-15,547
TNST195,14-Feb-19,589
TNST195,14-Aug-18,487
TNST195,16-Jun-19,556
TNST195,16-Aug-17,844
TNST195,18-Jul-19,837
TNST195,19-Jul-19,1050
TNST195,20-Mar-18,560
TNST195,20-Aug-16,790
TNST195,22-Sep-16,549
TNST195,22-Nov-18,583
TNST195,23-Mar-17,641
TNST195,23-Jun-19,790
TNST195,23-Nov-17,588
TNST195,24-Mar-18,554
TNST195,25-Jun-17,586
TNST195,26-Jul-16,626
TNST195,26-Dec-16,559
TNST195,27-Jul-17,554
TNST195,27-Sep-19,895
TNST195,29-Dec-19,487
TNST195,30-Oct-18,585
TNST195,31-Aug-19,641
TNST195,31-Oct-16,585
TNST196,05-Jan-19,588
TNST196,09-Jan-19,582
TNST196,04-Feb-18,583
TNST196,10-Feb-18,641
TNST196,01-Mar-18,583
TNST196,01-Mar-19,560
TNST196,06-Mar-16,425
TNST196,10-Mar-17,554
TNST196,10-Mar-18,583
TNST196,01-Apr-18,641
TNST196,08-Apr-18,589
TNST196,10-Apr-19,559
TNST196,12-Apr-16,556
TNST196,01-Jun-18,553
TNST196,09-Jul-17,553
TNST196,06-Aug-19,641
TNST196,06-Aug-19,641
TNST196,08-Aug-17,551
TNST196,02-Sep-17,548
TNST196,08-Sep-16,547
TNST196,02-Oct-19,641
TNST196,06-Oct-16,589
TNST196,06-Nov-16,556
TNST196,06-Nov-16,554
TNST196,12-Nov-18,588
TNST196,10-Dec-19,576
TNST196,13-Feb-19,588
TNST196,13-May-17,588
TNST196,14-Jun-17,588
TNST196,14-Aug-17,589
TNST196,15-Oct-17,583
TNST196,16-Feb-19,641
TNST196,17-Aug-19,554
TNST196,18-Mar-18,583
TNST196,18-Aug-17,588
TNST196,19-Sep-15,604
TNST196,20-Jan-17,581
TNST196,20-Sep-17,554
TNST196,22-Oct-18,588
TNST196,22-Dec-19,790
TNST196,23-Apr-17,580
TNST196,24-May-18,555
TNST196,24-May-19,1050
TNST196,24-Jul-19,589
TNST196,24-Sep-16,583
TNST196,24-Oct-16,626
TNST196,24-Oct-18,556
TNST196,25-Apr-19,556
TNST196,26-May-17,588
TNST196,26-Sep-16,554
TNST196,27-Mar-17,583
TNST196,27-May-17,588
TNST196,28-Jul-16,556
TNST196,28-Oct-18,583
TNST196,28-Nov-16,548
TNST196,29-Aug-15,588
TNST196,29-Sep-19,620
TNST196,30-Jan-19,563
TNST196,30-Apr-17,554
TNST196,30-Jul-18,641
TNST196,30-Aug-16,554
TNST196,30-Aug-18,556
TNST196,30-Sep-17,553
TNST196,30-Sep-19,620
TNST196,30-Dec-16,598
TNST196,31-Jan-16,554
TNST196,31-May-17,604
TNST196,31-Aug-16,580
TNST197,01-Jan-18,554
TNST197,07-Jan-18,585
TNST197,06-Feb-19,583
TNST197,11-Feb-17,641
TNST197,01-Apr-19,641
TNST197,07-Apr-17,554
TNST197,12-Apr-16,837
TNST197,01-May-19,641
TNST197,03-Jun-19,1057
TNST197,04-Jun-17,566
TNST197,02-Jul-19,554
TNST197,03-Jul-19,552
TNST197,03-Aug-19,1074
TNST197,09-Aug-15,563
TNST197,09-Aug-15,425
TNST197,11-Aug-19,555
TNST197,08-Nov-19,1050
TNST197,09-Dec-16,588
TNST197,10-Dec-18,556
TNST197,11-Dec-17,641
TNST197,13-Jun-16,552
TNST197,13-Aug-19,641
TNST197,13-Nov-19,844
TNST197,13-Dec-18,585
TNST197,16-Jul-19,552
TNST197,17-Jan-18,549
TNST197,17-May-18,557
TNST197,18-Jun-19,556
TNST197,18-Sep-19,565
TNST197,19-Mar-18,620
TNST197,20-Mar-19,899
TNST197,22-Dec-17,565
TNST197,23-Jan-17,837
TNST197,23-Jan-17,837
TNST197,25-Jun-16,598
TNST197,25-Aug-19,555
TNST197,26-Jan-19,552
TNST197,26-Sep-18,588
TNST197,26-Nov-16,598
TNST197,26-Nov-18,583
TNST197,26-Dec-16,553
TNST197,27-Apr-19,790
TNST197,27-Aug-16,557
TNST197,29-Apr-19,641
TNST197,29-Apr-19,641
TNST197,29-Jun-19,588
TNST197,29-Dec-16,553
TNST197,29-Dec-19,564
TNST197,30-Jan-19,556
TNST197,30-Dec-19,844
TNST197,31-Mar-17,620
TNST197,31-Mar-17,620
TNST197,31-Mar-18,589
TNST197,31-Mar-18,589
TNST197,31-Oct-19,588
TNST198,02-Jan-19,556
TNST198,07-Jan-16,557
TNST198,02-Feb-17,598
TNST198,12-Apr-19,596
TNST198,03-Jun-18,641
TNST198,10-Jun-17,552
TNST198,10-Jun-17,641
TNST198,11-Jun-17,588
TNST198,01-Jul-19,790
TNST198,02-Jul-19,790
TNST198,04-Jul-18,583
TNST198,06-Aug-18,844
TNST198,08-Aug-15,554
TNST198,11-Aug-19,549
TNST198,06-Sep-18,1004
TNST198,09-Sep-18,553
TNST198,06-Oct-18,551
TNST198,07-Oct-19,553
TNST198,11-Oct-15,554
TNST198,02-Nov-18,556
TNST198,10-Nov-19,1008
TNST198,02-Dec-17,596
TNST198,09-Dec-15,593
TNST198,13-Jan-19,553
TNST198,13-Apr-17,641
TNST198,13-Aug-15,593
TNST198,13-Nov-15,549
TNST198,13-Nov-18,554
TNST198,14-Mar-17,641
TNST198,14-Apr-19,553
TNST198,14-Sep-17,588
TNST198,15-May-18,589
TNST198,16-Jan-17,550
TNST198,16-Jan-17,550
TNST198,16-Nov-18,585
TNST198,16-Dec-19,553
TNST198,17-Apr-18,577
TNST198,17-Aug-16,551
TNST198,17-Sep-15,626
TNST198,17-Nov-17,556
TNST198,17-Nov-19,553
TNST198,18-Oct-17,588
TNST198,19-Feb-17,554
TNST198,19-May-16,553
TNST198,19-Aug-18,567
TNST198,19-Oct-19,577
TNST198,20-Apr-19,620
TNST198,20-Jul-18,556
TNST198,20-Aug-16,583
TNST198,20-Oct-19,1050
TNST198,20-Oct-19,844
TNST198,22-May-17,580
TNST198,22-May-18,641
TNST198,22-Jul-16,553
TNST198,23-Jul-16,589
TNST198,25-Jan-17,581
TNST198,26-Mar-19,576
TNST198,26-Mar-19,620
TNST198,26-Sep-16,551
TNST198,27-Jan-18,641
TNST198,27-Jun-16,551
TNST198,27-Jul-18,598
TNST198,27-Aug-19,554
TNST198,28-Jan-17,583
TNST198,28-Apr-19,915
TNST198,28-Jul-18,790
TNST198,28-Jul-19,598
TNST198,28-Aug-16,598
TNST198,28-Oct-18,554
TNST198,29-Jan-18,844
TNST198,29-Apr-19,554
TNST198,29-May-18,564
TNST198,30-Jan-17,626
TNST198,30-Jan-18,641
TNST199,03-Jan-17,553
TNST199,03-Feb-17,598
TNST199,07-Feb-19,583
TNST199,06-Mar-18,588
TNST199,09-Mar-16,557
TNST199,11-Apr-18,556
TNST199,02-May-17,425
TNST199,03-May-19,548
TNST199,06-May-16,626
TNST199,06-May-18,563
TNST199,08-Jul-17,598
TNST199,05-Aug-18,585
TNST199,06-Aug-18,557
TNST199,07-Aug-19,1050
TNST199,08-Aug-15,564
TNST199,04-Sep-19,549
TNST199,03-Oct-18,553
TNST199,02-Nov-18,585
TNST199,04-Nov-19,641
TNST199,12-Nov-18,585
TNST199,08-Dec-19,557
TNST199,09-Dec-15,551
TNST199,13-Jan-17,620
TNST199,13-Nov-18,548
TNST199,14-Jul-18,583
TNST199,14-Nov-18,588
TNST199,14-Nov-18,548
TNST199,15-Aug-18,837
TNST199,16-Feb-17,556
TNST199,16-Sep-15,554
TNST199,16-Dec-19,790
TNST199,17-Sep-18,641
TNST199,19-Sep-19,425
TNST199,20-Jan-19,1038
TNST199,20-Aug-15,553
TNST199,21-May-17,583
TNST199,21-Jul-18,550
TNST199,21-Aug-15,553
TNST199,21-Aug-16,588
TNST199,21-Aug-18,641
TNST199,21-Sep-17,550
TNST199,22-Aug-18,641
TNST199,23-Feb-17,581
TNST199,23-May-18,626
TNST199,23-Sep-15,564
TNST199,23-Sep-15,553
TNST199,24-Feb-17,551
TNST199,24-Jul-16,550
TNST199,24-Sep-15,554
TNST199,25-Feb-17,558
TNST199,25-Feb-17,558
TNST199,25-Feb-17,558
TNST199,25-Jul-19,556
TNST199,25-Oct-18,588
TNST199,26-Jan-17,581
TNST199,26-Jan-19,549
TNST199,26-May-18,583
TNST199,28-Sep-16,598
TNST199,28-Sep-16,598
TNST199,29-Mar-17,558
TNST199,29-Jun-16,598
TNST199,29-Aug-16,583
TNST199,29-Nov-18,641
TNST199,30-Apr-18,641
TNST199,30-Jun-19,1074
TNST199,30-Jul-17,563
TNST201,01-Jan-18,641
TNST201,03-Jan-17,556
TNST201,04-Jan-17,549
TNST201,04-Jan-18,585
TNST201,06-Jan-18,549
TNST201,06-Jan-19,548
TNST201,08-Jan-17,626
TNST201,09-Feb-19,589
TNST201,10-Feb-19,641
TNST201,05-Mar-19,556
TNST201,09-Mar-19,588
TNST201,12-Mar-19,831
TNST201,02-Apr-17,554
TNST201,04-Apr-19,1048
TNST201,05-Apr-19,620
TNST201,10-Apr-18,565
TNST201,12-Apr-19,1050
TNST201,09-May-16,557
TNST201,12-May-17,583
TNST201,04-Jun-18,641
TNST201,08-Jun-19,1050
TNST201,09-Jul-15,593
TNST201,11-Jul-18,553
TNST201,07-Aug-16,550
TNST201,09-Sep-16,641
TNST201,04-Oct-17,641
TNST201,07-Oct-18,556
TNST201,08-Oct-18,588
TNST201,03-Nov-19,588
TNST201,06-Dec-17,559
TNST201,06-Dec-18,563
TNST201,13-Apr-19,641
TNST201,13-Aug-18,556
TNST201,13-Nov-19,641
TNST201,14-Jan-17,641
TNST201,16-Jun-16,581
TNST201,16-Jun-19,641
TNST201,17-May-17,552
TNST201,18-May-19,582
TNST201,18-Oct-17,581
TNST201,18-Oct-18,554
TNST201,18-Oct-19,589
TNST201,19-Jun-19,583
TNST201,19-Jul-16,837
TNST201,19-Jul-16,556
TNST201,20-Apr-17,586
TNST201,20-May-18,556
TNST201,21-Feb-17,626
TNST201,21-Feb-17,588
TNST201,21-May-19,641
TNST201,21-Jun-19,641
TNST201,21-Aug-16,641
TNST201,22-Mar-16,551
TNST201,22-Jun-16,550
TNST201,22-Aug-15,425
TNST201,23-Mar-17,641
TNST201,23-Oct-19,552
TNST201,24-Dec-16,561
TNST201,25-Feb-19,920
TNST201,25-Jun-16,831
TNST201,25-Jul-18,556
TNST201,25-Jul-18,551
TNST201,25-Nov-19,899
TNST201,26-Jan-17,588
TNST201,26-Feb-17,583
TNST201,26-Mar-17,641
TNST201,26-Jul-16,553
TNST201,26-Dec-16,553
TNST201,27-Feb-17,899
TNST201,27-Apr-19,549
TNST201,27-Aug-18,567
TNST201,27-Aug-18,582
TNST201,27-Aug-18,920
TNST201,27-Sep-15,425
TNST201,28-Jul-17,554
TNST201,28-Jul-19,598
TNST201,28-Oct-19,844
TNST201,28-Nov-17,641
TNST201,28-Dec-17,561
TNST201,29-Jan-17,577
TNST201,29-Apr-19,563
TNST201,29-Jun-18,553
TNST201,31-Jan-18,585
TNST202,10-Jan-19,588
TNST202,07-Feb-17,554
TNST202,10-Feb-19,641
TNST202,10-Feb-19,556
TNST202,10-Feb-19,1048
TNST202,01-Mar-18,554
TNST202,02-Mar-17,487
TNST202,03-Mar-19,583
TNST202,12-Mar-15,553
TNST202,06-Apr-18,577
TNST202,09-Apr-15,577
TNST202,09-Apr-15,577
TNST202,09-Apr-15,547
TNST202,09-Apr-15,577
TNST202,03-May-18,641
TNST202,10-May-19,641
TNST202,11-May-19,589
TNST202,11-Jun-15,553
TNST202,06-Jul-18,583
TNST202,06-Jul-18,588
TNST202,08-Jul-18,425
TNST202,03-Aug-17,549
TNST202,04-Aug-18,593
TNST202,10-Aug-19,564
TNST202,05-Sep-19,844
TNST202,05-Oct-19,553
TNST202,07-Oct-17,583
TNST202,10-Oct-19,1074
TNST202,01-Nov-17,581
TNST202,08-Nov-18,558
TNST202,08-Nov-18,563
TNST202,02-Dec-17,641
TNST202,03-Dec-18,641
TNST202,13-Mar-18,641
TNST202,13-Dec-17,641
TNST202,14-Aug-18,557
TNST202,14-Oct-19,556
TNST202,15-Jun-18,844
TNST202,15-Nov-17,641
TNST202,16-Mar-18,558
TNST202,16-Aug-19,1050
TNST202,17-Apr-17,565
TNST202,17-Apr-17,596
TNST202,18-Apr-18,556
TNST202,18-Aug-17,551
TNST202,18-Oct-17,583
TNST202,19-Apr-17,588
TNST202,19-Jun-19,557
TNST202,19-Jul-18,548
TNST202,20-Feb-18,641
TNST202,20-May-17,556
TNST202,20-Jul-16,549
TNST202,21-Nov-18,790
TNST202,23-Feb-17,626
TNST202,23-Feb-19,1050
TNST202,24-Jul-18,596
TNST202,24-Jul-18,596
TNST202,24-Dec-16,557
TNST202,26-Jan-17,588
TNST202,26-May-17,556
TNST202,26-May-18,583
TNST202,26-Aug-19,556
TNST202,27-Dec-16,550
TNST202,28-Jul-19,593
TNST202,28-Jul-19,1038
TNST202,28-Aug-18,588
TNST202,28-Sep-19,790
TNST202,28-Oct-19,620
TNST202,29-Apr-19,790
TNST202,29-May-19,588
TNST202,29-Jun-19,556
TNST202,29-Sep-19,567
TNST202,29-Nov-17,580
TNST202,31-May-18,583
TNST202,31-Dec-17,567
TNST203,04-Jan-18,576
TNST203,09-Jan-16,583
TNST203,09-Jan-19,1074
TNST203,09-Jan-19,1050
TNST203,04-Feb-18,589
TNST203,09-Feb-19,588
TNST203,12-Mar-19,585
TNST203,07-May-19,641
TNST203,07-May-19,641
TNST203,08-Jul-17,556
TNST203,03-Aug-19,565
TNST203,08-Aug-15,564
TNST203,01-Sep-17,547
TNST203,08-Sep-15,583
TNST203,03-Oct-17,548
TNST203,11-Oct-18,895
TNST203,02-Nov-19,1050
TNST203,03-Nov-19,554
TNST203,07-Nov-18,554
TNST203,08-Nov-15,557
TNST203,08-Nov-15,586
TNST203,10-Nov-18,553
TNST203,01-Dec-18,641
TNST203,03-Dec-19,598
TNST203,05-Dec-18,641
TNST203,11-Dec-18,585
TNST203,13-May-18,554
TNST203,14-Jan-18,583
TNST203,14-May-18,641
TNST203,14-Aug-18,556
TNST203,14-Oct-15,588
TNST203,15-Oct-15,626
TNST203,16-May-18,790
TNST203,16-Nov-17,588
TNST203,18-May-19,583
TNST203,18-Aug-18,583
TNST203,18-Aug-19,554
TNST203,19-Oct-17,641
TNST203,19-Dec-19,561
TNST203,20-Mar-19,556
TNST203,20-Dec-18,487
TNST203,21-Feb-17,563
TNST203,21-Mar-19,899
TNST203,21-Jun-19,1050
TNST203,21-Nov-17,583
TNST203,21-Dec-16,586
TNST203,22-Mar-18,604
TNST203,22-Mar-19,844
TNST203,23-Apr-17,551
TNST203,23-Nov-16,565
TNST203,24-Feb-19,561
TNST203,24-Apr-18,553
TNST203,24-Jul-16,557
TNST203,24-Aug-18,563
TNST203,24-Oct-18,583
TNST203,24-Nov-19,596
TNST203,25-Jan-17,581
TNST203,25-Apr-18,845
TNST203,25-Aug-16,556
TNST203,26-Jun-17,580
TNST203,26-Jul-18,549
TNST203,26-Sep-19,844
TNST203,27-May-18,565
TNST203,27-May-18,583
TNST203,27-Sep-15,557
TNST203,27-Nov-19,555
TNST203,28-May-17,556
TNST203,28-Jul-17,563
TNST203,29-Jun-18,588
TNST203,29-Jul-18,547
TNST203,30-Jan-19,1050
TNST203,30-Jan-19,576
TNST203,30-Oct-17,641
TNST203,31-May-18,641
TNST203,31-May-19,583
TNST203,31-Aug-18,626
TNST205,07-Jan-19,549
TNST205,02-Mar-18,556
TNST205,03-Mar-18,588
TNST205,05-Mar-19,1071
TNST205,11-Mar-18,588
TNST205,04-Apr-18,551
TNST205,09-May-15,547
TNST205,09-May-15,556
TNST205,09-May-19,556
TNST205,12-May-17,588
TNST205,04-Jun-17,641
TNST205,08-Jul-17,551
TNST205,09-Jul-15,593
TNST205,10-Aug-17,585
TNST205,12-Aug-17,588
TNST205,01-Sep-18,593
TNST205,08-Oct-18,641
TNST205,08-Oct-19,557
TNST205,10-Oct-19,554
TNST205,10-Oct-19,567
TNST205,01-Nov-17,558
TNST205,01-Nov-17,553
TNST205,02-Nov-19,589
TNST205,08-Nov-15,553
TNST205,09-Nov-17,596
TNST205,09-Nov-19,641
TNST205,10-Nov-18,790
TNST205,01-Dec-19,598
TNST205,07-Dec-19,585
TNST205,08-Dec-18,589
TNST205,08-Dec-18,559
TNST205,09-Dec-15,425
TNST205,09-Dec-17,641
TNST205,13-Jan-17,565
TNST205,13-Mar-19,589
TNST205,13-May-17,641
TNST205,14-Mar-17,915
TNST205,14-Dec-16,598
TNST205,15-Mar-19,1050
TNST205,15-Jul-19,556
TNST205,15-Dec-17,553
TNST205,16-Mar-18,588
TNST205,16-Mar-19,553
TNST205,17-Nov-18,581
TNST205,18-Apr-19,1050
TNST205,18-Nov-17,589
TNST205,19-May-18,553
TNST205,19-Jul-19,549
TNST205,20-Jan-18,583
TNST205,20-Jan-18,555
TNST205,20-Mar-19,831
TNST205,20-Jul-19,576
TNST205,20-Aug-17,576
TNST205,21-Aug-16,556
TNST205,22-Apr-18,588
TNST205,22-Apr-18,588
TNST205,22-Oct-17,585
TNST205,24-Jan-17,565
TNST205,24-Jul-16,576
TNST205,24-Sep-15,576
TNST205,25-May-16,589
TNST205,25-Nov-18,598
TNST205,26-Apr-17,598
TNST205,26-Jul-18,549
TNST205,27-Mar-19,553
TNST205,27-Mar-19,1008
TNST205,27-Jun-17,641
TNST205,28-Aug-18,589
TNST205,29-Jan-19,552
TNST205,29-Jul-16,552
TNST205,29-Jul-19,641
TNST205,29-Oct-18,588
TNST205,29-Nov-19,487
TNST205,29-Nov-19,487
TNST205,30-Mar-18,641
TNST205,30-Dec-18,588
TNST205,30-Dec-18,585
TNST205,31-Jul-18,641
TNST207,02-Jan-19,557
