TRAINSET,Fdate,ObjectPartCode
TNST207,03-Jan-18,589
TNST207,08-Jan-18,556
TNST207,08-Jan-18,557
TNST207,02-Feb-19,556
TNST207,02-Feb-19,557
TNST207,02-Feb-19,551
TNST207,03-Feb-18,641
TNST207,03-Feb-19,554
TNST207,04-Feb-19,589
TNST207,05-Feb-17,899
TNST207,09-Feb-18,589
TNST207,02-Mar-17,554
TNST207,02-Mar-19,1048
TNST207,10-Mar-18,576
TNST207,10-Mar-18,563
TNST207,03-Apr-19,790
TNST207,08-Apr-16,563
TNST207,03-May-19,576
TNST207,03-May-19,585
TNST207,03-May-19,553
TNST207,03-Jun-19,1050
TNST207,01-Jul-18,626
TNST207,03-Jul-17,641
TNST207,04-Aug-19,620
TNST207,09-Aug-15,599
TNST207,08-Sep-15,582
TNST207,11-Sep-17,563
TNST207,11-Sep-18,583
TNST207,07-Oct-19,1128
TNST207,03-Nov-18,641
TNST207,07-Nov-17,551
TNST207,07-Nov-19,1038
TNST207,04-Dec-17,548
TNST207,07-Dec-19,790
TNST207,10-Dec-18,563
TNST207,12-Dec-17,556
TNST207,13-Jan-17,567
TNST207,13-Apr-17,548
TNST207,13-Sep-18,586
TNST207,14-Jan-19,556
TNST207,14-May-19,790
TNST207,14-Dec-17,641
TNST207,14-Dec-17,588
TNST207,15-Aug-19,583
TNST207,15-Oct-19,554
TNST207,15-Oct-19,554
TNST207,15-Oct-19,845
TNST207,16-Jul-19,593
TNST207,16-Jul-19,554
TNST207,16-Sep-15,626
TNST207,16-Sep-15,626
TNST207,16-Sep-15,553
TNST207,16-Sep-18,585
TNST207,16-Nov-16,641
TNST207,18-Feb-18,553
TNST207,18-May-18,598
TNST207,18-Aug-19,1074
TNST207,18-Oct-17,583
TNST207,19-Apr-19,588
TNST207,19-Jul-18,641
TNST207,19-Aug-18,556
TNST207,20-Apr-19,1050
TNST207,20-Jun-18,550
TNST207,21-Jul-18,641
TNST207,22-Feb-17,581
TNST207,22-Feb-17,550
TNST207,22-Aug-19,577
TNST207,22-Nov-19,790
TNST207,22-Dec-16,837
TNST207,23-Mar-17,641
TNST207,23-Dec-17,585
TNST207,23-Dec-19,831
TNST207,24-May-19,566
TNST207,24-Sep-18,598
TNST207,25-May-19,641
TNST207,25-Sep-15,564
TNST207,25-Oct-17,588
TNST207,26-May-18,588
TNST207,26-May-19,1050
TNST207,26-Sep-19,582
TNST207,27-Jul-18,549
TNST207,27-Dec-17,585
TNST207,28-May-19,641
TNST207,28-Sep-16,641
TNST207,29-Jun-16,583
TNST207,30-Oct-17,895
TNST207,30-Oct-19,593
TNST207,31-Dec-19,564
TNST209,04-Jan-19,899
TNST209,07-Jan-19,554
TNST209,06-Feb-18,554
TNST209,03-Mar-19,1050
TNST209,09-Mar-15,607
TNST209,09-Mar-16,596
TNST209,01-May-18,566
TNST209,09-May-19,554
TNST209,02-Jun-19,583
TNST209,05-Jun-17,556
TNST209,08-Aug-16,547
TNST209,09-Aug-16,563
TNST209,09-Sep-15,583
TNST209,12-Oct-18,564
TNST209,12-Oct-19,844
TNST209,10-Nov-17,548
TNST209,04-Dec-18,555
TNST209,04-Dec-18,589
TNST209,04-Dec-19,549
TNST209,05-Dec-18,556
TNST209,08-Dec-15,554
TNST209,09-Dec-19,620
TNST209,09-Dec-19,1050
TNST209,13-Feb-18,641
TNST209,13-May-18,549
TNST209,13-May-19,790
TNST209,13-Aug-16,563
TNST209,13-Aug-16,553
TNST209,14-Jul-16,549
TNST209,14-Jul-19,620
TNST209,14-Oct-18,564
TNST209,15-Jul-16,553
TNST209,15-Jul-17,551
TNST209,15-Jul-18,641
TNST209,16-Mar-19,563
TNST209,17-Jul-18,583
TNST209,17-Oct-17,588
TNST209,18-Aug-16,583
TNST209,19-Aug-19,558
TNST209,19-Oct-19,1074
TNST209,21-Jun-17,626
TNST209,21-Aug-15,563
TNST209,22-Feb-19,583
TNST209,22-Aug-17,899
TNST209,22-Oct-16,577
TNST209,23-Jun-17,626
TNST209,23-Nov-17,553
TNST209,23-Nov-17,576
TNST209,25-May-18,588
TNST209,25-Jun-18,576
TNST209,26-Jan-19,554
TNST209,27-Apr-17,557
TNST209,27-Jun-17,626
TNST209,27-Aug-15,583
TNST209,27-Aug-15,547
TNST209,27-Aug-17,561
TNST209,27-Sep-19,620
TNST209,27-Oct-18,583
TNST209,27-Oct-19,554
TNST209,28-Jul-18,563
TNST209,28-Sep-15,558
TNST209,29-Jun-17,589
TNST209,29-Jul-17,604
TNST209,30-Mar-19,559
TNST209,30-Jun-19,563
TNST209,30-Nov-19,563
TNST210,01-Feb-17,553
TNST210,06-Feb-19,1050
TNST210,08-Feb-19,563
TNST210,04-Mar-19,790
TNST210,05-Mar-19,558
TNST210,05-Apr-18,641
TNST210,08-Apr-17,598
TNST210,12-Apr-18,588
TNST210,08-May-17,641
TNST210,02-Jun-19,557
TNST210,04-Jun-19,583
TNST210,06-Jun-19,555
TNST210,07-Jun-16,550
TNST210,01-Jul-17,588
TNST210,08-Jul-16,549
TNST210,11-Jul-18,588
TNST210,03-Aug-19,588
TNST210,05-Aug-18,589
TNST210,05-Aug-19,895
TNST210,07-Aug-16,425
TNST210,09-Aug-16,583
TNST210,03-Sep-19,556
TNST210,08-Sep-18,556
TNST210,10-Sep-19,556
TNST210,06-Oct-18,583
TNST210,01-Nov-17,596
TNST210,05-Nov-18,556
TNST210,07-Nov-16,556
TNST210,03-Dec-19,556
TNST210,13-Feb-17,588
TNST210,14-Mar-18,548
TNST210,14-Aug-15,549
TNST210,16-Jul-19,554
TNST210,17-Mar-18,548
TNST210,17-Apr-19,487
TNST210,17-Jun-16,620
TNST210,17-Jun-16,554
TNST210,17-Aug-15,564
TNST210,17-Aug-17,557
TNST210,18-Aug-16,551
TNST210,18-Aug-17,580
TNST210,18-Aug-18,588
TNST210,20-Jan-19,554
TNST210,20-Jan-19,554
TNST210,20-Aug-18,641
TNST210,20-Sep-17,588
TNST210,20-Oct-19,1139
TNST210,21-Aug-17,567
TNST210,22-May-18,558
TNST210,22-May-18,553
TNST210,22-Nov-18,585
TNST210,23-Jan-17,554
TNST210,23-Apr-19,563
TNST210,23-Jul-19,1038
TNST210,23-Aug-18,598
TNST210,24-Jan-19,588
TNST210,24-Mar-17,583
TNST210,24-Jul-19,893
TNST210,24-Jul-19,557
TNST210,24-Jul-19,588
TNST210,24-Oct-18,641
TNST210,25-Jan-19,550
TNST210,25-Dec-17,553
TNST210,26-Feb-19,550
TNST210,26-Apr-19,551
TNST210,27-Jun-16,553
TNST210,28-Jun-18,555
TNST210,28-Aug-18,557
TNST210,28-Sep-19,583
TNST210,28-Nov-16,583
TNST210,29-Jul-18,563
TNST210,29-Jul-19,641
TNST210,30-May-17,588
TNST210,30-Jun-18,588
TNST210,30-Nov-16,588
TNST210,31-Aug-19,641
TNST210,31-Aug-19,557
TNST210,31-Oct-19,583
TNST211,07-Feb-17,589
TNST211,09-Mar-19,583
TNST211,09-Mar-19,583
TNST211,05-Apr-17,549
TNST211,10-Apr-17,554
TNST211,10-Apr-17,576
TNST211,11-Apr-15,556
TNST211,11-Apr-18,844
TNST211,05-Jul-17,553
TNST211,09-Jul-19,641
TNST211,09-Jul-19,1048
TNST211,10-Jul-17,576
TNST211,01-Aug-17,585
TNST211,06-Aug-18,558
TNST211,09-Aug-15,425
TNST211,09-Aug-18,641
TNST211,10-Aug-17,641
TNST211,11-Aug-18,548
TNST211,12-Aug-18,604
TNST211,12-Aug-18,487
TNST211,05-Sep-18,589
TNST211,10-Sep-17,641
TNST211,02-Oct-18,641
TNST211,02-Oct-19,1053
TNST211,04-Oct-18,567
TNST211,08-Oct-17,598
TNST211,09-Oct-19,559
TNST211,10-Nov-17,556
TNST211,10-Nov-19,1080
TNST211,11-Dec-18,564
TNST211,14-Apr-19,585
TNST211,14-Aug-15,554
TNST211,15-Jun-16,583
TNST211,15-Jul-19,554
TNST211,15-Aug-18,556
TNST211,16-May-17,549
TNST211,17-Jan-17,837
TNST211,17-Jan-19,553
TNST211,17-Aug-18,425
TNST211,17-Nov-19,555
TNST211,17-Dec-16,551
TNST211,18-Aug-18,548
TNST211,18-Aug-18,554
TNST211,19-Aug-18,583
TNST211,20-Oct-16,583
TNST211,20-Nov-18,549
TNST211,22-Jul-16,553
TNST211,22-Jul-16,556
TNST211,22-Aug-19,1048
TNST211,23-May-19,548
TNST211,24-Feb-19,790
TNST211,24-Sep-15,554
TNST211,27-Jan-19,589
TNST211,27-Feb-19,915
TNST211,27-May-18,641
TNST211,27-Oct-17,598
TNST211,27-Dec-17,588
TNST211,28-Jan-19,589
TNST211,29-Sep-15,550
TNST211,31-Mar-19,845
TNST212,08-Jan-17,588
TNST212,09-Mar-16,596
TNST212,09-Mar-19,626
TNST212,11-Mar-18,553
TNST212,02-Jun-19,555
TNST212,08-Jun-19,790
TNST212,02-Jul-19,549
TNST212,01-Sep-17,549
TNST212,06-Sep-17,548
TNST212,02-Oct-17,554
TNST212,02-Oct-17,583
TNST212,07-Oct-19,563
TNST212,11-Oct-18,895
TNST212,03-Nov-17,553
TNST212,03-Dec-19,589
TNST212,05-Dec-17,790
TNST212,08-Dec-18,549
TNST212,13-May-19,607
TNST212,14-Apr-19,1050
TNST212,15-Jan-19,583
TNST212,15-Aug-19,552
TNST212,16-Jan-17,583
TNST212,16-Aug-15,576
TNST212,17-Apr-18,585
TNST212,18-Apr-17,554
TNST212,19-Dec-19,1074
TNST212,21-Oct-19,598
TNST212,21-Oct-19,487
TNST212,24-Jan-18,583
TNST212,24-Nov-18,790
TNST212,25-Jan-17,837
TNST212,25-Mar-19,548
TNST212,25-Jun-18,626
TNST212,25-Sep-19,844
TNST212,26-Jan-18,641
TNST212,26-May-18,790
TNST212,26-Jun-18,552
TNST212,27-Feb-19,641
TNST212,27-Apr-17,553
TNST212,28-Jan-19,548
TNST212,28-Aug-18,588
TNST212,29-Apr-19,563
TNST212,29-Jun-16,553
TNST212,29-Aug-19,641
TNST212,29-Nov-19,596
TNST212,30-Mar-19,593
TNST212,30-May-16,583
TNST212,30-May-19,790
TNST212,30-Jul-17,583
TNST212,31-Mar-17,577
TNST212,31-May-18,585
TNST212,31-Aug-15,554
TNST213,08-Jan-18,556
TNST213,10-Jan-17,554
TNST213,03-Feb-17,565
TNST213,09-Feb-18,588
TNST213,08-Apr-19,620
TNST213,10-Apr-15,487
TNST213,01-May-19,487
TNST213,01-May-19,588
TNST213,04-May-19,563
TNST213,05-May-18,620
TNST213,03-Jul-19,588
TNST213,04-Jul-17,583
TNST213,06-Aug-18,556
TNST213,04-Sep-18,582
TNST213,03-Oct-17,557
TNST213,05-Oct-18,577
TNST213,11-Oct-19,899
TNST213,01-Nov-17,581
TNST213,05-Nov-17,586
TNST213,07-Nov-17,552
TNST213,10-Nov-16,557
TNST213,06-Dec-18,585
TNST213,10-Dec-16,553
TNST213,13-Jan-17,549
TNST213,15-Mar-19,549
TNST213,15-Dec-18,555
TNST213,16-May-18,588
TNST213,16-May-18,588
TNST213,17-Jul-19,899
TNST213,17-Aug-19,588
TNST213,18-Feb-17,552
TNST213,18-Mar-17,580
TNST213,18-May-19,563
TNST213,18-Aug-19,588
TNST213,18-Dec-18,554
TNST213,19-Feb-17,553
TNST213,19-May-19,641
TNST213,19-Aug-15,598
TNST213,19-Nov-18,641
TNST213,20-Jun-19,588
TNST213,20-Nov-18,576
TNST213,21-Apr-17,487
TNST213,21-Aug-16,563
TNST213,21-Nov-19,563
TNST213,23-Jan-17,589
TNST213,23-Jan-17,589
TNST213,23-Dec-18,576
TNST213,24-Jan-18,641
TNST213,24-May-16,626
TNST213,24-Jun-17,553
TNST213,24-Sep-19,1053
TNST213,24-Oct-17,588
TNST213,24-Oct-19,556
TNST213,25-Feb-19,552
TNST213,25-Jun-19,1053
TNST213,25-Aug-15,555
TNST213,26-Aug-15,588
TNST213,26-Sep-17,626
TNST213,27-Aug-19,1050
TNST213,28-Feb-18,583
TNST213,29-Sep-18,583
TNST213,30-May-16,577
TNST213,30-May-16,626
TNST213,31-Oct-19,641
TNST214,08-Jan-19,583
TNST214,12-Jan-18,556
TNST214,02-Feb-17,588
TNST214,06-Feb-18,556
TNST214,09-Feb-16,547
TNST214,09-Feb-16,551
TNST214,09-Apr-19,596
TNST214,03-May-19,583
TNST214,09-May-18,556
TNST214,06-Jul-18,553
TNST214,06-Jul-18,558
TNST214,06-Jul-18,790
TNST214,03-Aug-19,641
TNST214,12-Aug-19,563
TNST214,03-Sep-17,550
TNST214,03-Sep-17,604
TNST214,03-Sep-17,550
TNST214,08-Sep-16,563
TNST214,09-Oct-19,553
TNST214,10-Oct-17,588
TNST214,02-Nov-19,641
TNST214,03-Nov-17,641
TNST214,09-Dec-16,583
TNST214,10-Dec-17,554
TNST214,13-Apr-18,641
TNST214,13-May-18,577
TNST214,13-Jun-19,548
TNST214,14-Apr-18,583
TNST214,14-Aug-18,599
TNST214,14-Oct-17,583
TNST214,14-Nov-15,589
TNST214,15-Feb-18,641
TNST214,15-Oct-18,553
TNST214,16-Feb-17,487
TNST214,16-Mar-17,547
TNST214,16-Dec-16,837
TNST214,17-Mar-17,598
TNST214,17-Sep-19,1074
TNST214,18-Feb-19,593
TNST214,18-Nov-17,583
TNST214,19-Aug-15,593
TNST214,20-Jul-19,1115
TNST214,20-Oct-17,596
TNST214,21-Feb-17,583
TNST214,21-Jun-19,920
TNST214,21-Aug-19,641
TNST214,21-Aug-19,641
TNST214,22-Jul-19,620
TNST214,22-Nov-18,549
TNST214,23-Jun-17,641
TNST214,23-Oct-18,588
TNST214,23-Nov-19,560
TNST214,24-Sep-19,847
TNST214,25-Aug-18,588
TNST214,25-Oct-18,588
TNST214,26-Jun-16,626
TNST214,27-Aug-19,554
TNST214,28-Jan-19,844
TNST214,28-Mar-18,583
TNST214,28-Mar-18,583
TNST214,28-May-16,583
TNST214,28-Jul-16,598
TNST214,28-Aug-15,553
TNST214,29-Jan-19,641
TNST214,29-May-19,560
TNST214,29-Jun-17,895
TNST214,29-Nov-18,556
TNST214,29-Nov-19,1050
TNST214,30-May-16,583
TNST214,30-Nov-18,583
TNST214,30-Nov-18,554
TNST214,31-Aug-17,565
TNST215,01-Jan-18,567
TNST215,02-Jan-17,581
TNST215,02-Jan-17,554
TNST215,06-Jan-16,567
TNST215,02-Feb-19,556
TNST215,07-Feb-19,563
TNST215,07-Feb-19,588
TNST215,04-Mar-17,598
TNST215,09-Mar-19,626
TNST215,02-Apr-18,550
TNST215,07-Apr-16,554
TNST215,09-Apr-15,554
TNST215,09-Apr-18,576
TNST215,09-Apr-19,588
TNST215,09-Apr-19,588
TNST215,05-May-18,641
TNST215,09-May-16,583
TNST215,09-May-16,557
TNST215,05-Jun-19,554
TNST215,05-Jun-19,581
TNST215,06-Jun-16,554
TNST215,10-Jun-18,555
TNST215,02-Jul-18,641
TNST215,12-Jul-17,641
TNST215,12-Jul-17,567
TNST215,12-Jul-19,1008
TNST215,02-Aug-17,581
TNST215,12-Aug-19,1038
TNST215,06-Sep-16,598
TNST215,05-Oct-19,554
TNST215,08-Oct-19,831
TNST215,10-Oct-18,553
TNST215,01-Nov-19,588
TNST215,02-Nov-19,1053
TNST215,02-Nov-19,553
TNST215,08-Nov-16,588
TNST215,12-Nov-19,567
TNST215,07-Dec-19,1074
TNST215,09-Dec-16,557
TNST215,09-Dec-19,588
TNST215,13-Aug-16,554
TNST215,14-Jan-18,641
TNST215,15-Feb-19,596
TNST215,15-Jun-19,831
TNST215,16-Mar-19,1074
TNST215,16-Apr-18,641
TNST215,16-Apr-18,589
TNST215,17-Mar-19,563
TNST215,19-Mar-19,1080
TNST215,20-Aug-15,599
TNST215,20-Aug-15,551
TNST215,20-Nov-17,553
TNST215,22-Aug-19,487
TNST215,22-Sep-19,551
TNST215,23-Jun-19,1128
TNST215,24-Sep-19,1008
TNST215,24-Sep-19,1053
TNST215,25-Aug-19,547
TNST215,25-Sep-19,847
TNST215,26-Jul-19,588
TNST215,26-Nov-19,560
TNST215,27-Jan-19,585
TNST215,28-Jul-19,588
TNST215,28-Jul-19,1104
TNST215,28-Sep-17,554
TNST215,29-Nov-17,554
TNST215,30-Dec-17,567
TNST215,31-Mar-18,553
TNST216,04-Jan-18,554
TNST216,10-Jan-16,561
TNST216,09-Feb-18,566
TNST216,10-Apr-19,563
TNST216,04-May-19,577
TNST216,04-Jun-18,583
TNST216,05-Jul-19,1074
TNST216,06-Jul-18,556
TNST216,12-Aug-17,585
TNST216,12-Aug-17,641
TNST216,06-Sep-18,577
TNST216,03-Oct-19,790
TNST216,08-Oct-19,790
TNST216,04-Nov-18,583
TNST216,05-Nov-19,553
TNST216,02-Dec-16,765
TNST216,09-Dec-18,588
TNST216,14-Mar-18,548
TNST216,14-Mar-18,548
TNST216,14-Jun-18,554
TNST216,14-Aug-19,563
TNST216,15-Dec-16,557
TNST216,16-Jan-18,556
TNST216,16-Jun-16,557
TNST216,16-Aug-19,558
TNST216,17-Sep-19,553
TNST216,17-Oct-18,583
TNST216,18-Mar-18,556
TNST216,19-Nov-19,554
TNST216,19-Dec-16,588
TNST216,19-Dec-16,626
TNST216,20-Feb-17,581
TNST216,20-Mar-19,1038
TNST216,20-Jun-17,837
TNST216,21-Jul-17,837
TNST216,21-Aug-15,553
TNST216,21-Dec-18,563
TNST216,22-Dec-18,831
TNST216,23-Jan-18,556
TNST216,23-Oct-19,1038
TNST216,24-Jan-16,558
TNST216,25-Jan-16,425
TNST216,25-Aug-17,549
TNST216,26-Jun-17,586
TNST216,27-Mar-17,641
TNST216,28-Jan-17,487
TNST216,28-Feb-18,577
TNST216,28-May-17,588
TNST216,28-Aug-16,557
TNST216,28-Oct-19,550
TNST216,29-Jan-19,425
TNST216,29-Jun-16,598
TNST216,29-Aug-19,1048
TNST216,29-Dec-16,553
TNST216,30-May-17,901
TNST216,30-May-19,560
TNST216,31-Mar-19,425
TNST216,31-Dec-19,1050
TNST217,11-Jan-15,604
TNST217,02-Feb-18,626
TNST217,04-Mar-19,915
TNST217,11-Mar-19,588
TNST217,12-Mar-16,581
TNST217,06-Apr-16,588
TNST217,02-Jun-18,641
TNST217,10-Jun-18,588
TNST217,10-Jun-19,585
TNST217,04-Jul-19,553
TNST217,05-Jul-18,604
TNST217,08-Jul-17,588
TNST217,09-Aug-15,593
TNST217,09-Aug-15,563
TNST217,09-Aug-15,554
TNST217,10-Aug-18,556
TNST217,10-Aug-19,1050
TNST217,06-Oct-18,588
TNST217,08-Oct-18,641
TNST217,03-Nov-19,487
TNST217,05-Nov-19,1050
TNST217,08-Nov-16,559
TNST217,15-Aug-18,598
TNST217,15-Sep-19,556
TNST217,15-Sep-19,1150
TNST217,15-Nov-19,487
TNST217,16-Mar-17,583
TNST217,18-Sep-19,565
TNST217,19-Sep-18,556
TNST217,20-Jun-16,554
TNST217,20-Sep-15,549
TNST217,20-Dec-17,641
TNST217,21-Jan-16,599
TNST217,21-Jul-19,554
TNST217,21-Aug-16,583
TNST217,21-Aug-16,583
TNST217,22-Feb-18,641
TNST217,22-Jul-18,589
TNST217,22-Aug-16,563
TNST217,22-Aug-19,557
TNST217,22-Sep-15,548
TNST217,23-Mar-17,567
TNST217,23-Jul-18,554
TNST217,24-Dec-17,549
TNST217,25-Aug-19,588
TNST217,25-Aug-19,553
TNST217,27-Jun-18,585
TNST217,27-Aug-18,837
TNST217,27-Oct-18,581
TNST217,27-Nov-19,425
TNST217,29-Jul-16,554
TNST217,30-Mar-18,641
TNST217,30-Jul-19,899
TNST217,30-Aug-15,554
TNST217,30-Aug-18,641
TNST217,30-Sep-15,596
TNST217,30-Sep-15,554
TNST217,30-Dec-18,589
TNST217,30-Dec-19,551
TNST218,06-Jan-16,553
TNST218,06-Jan-18,556
TNST218,06-Jan-18,583
TNST218,09-Jan-18,585
TNST218,12-Jan-18,585
TNST218,07-Feb-19,553
TNST218,02-Mar-17,553
TNST218,03-Mar-17,551
TNST218,10-Mar-17,598
TNST218,05-Apr-17,588
TNST218,08-Apr-16,553
TNST218,08-Apr-17,641
TNST218,12-Apr-19,844
TNST218,11-May-19,559
TNST218,11-May-19,487
TNST218,02-Jun-17,588
TNST218,02-Jun-19,549
TNST218,07-Jul-17,641
TNST218,09-Jul-15,563
TNST218,07-Aug-18,556
TNST218,09-Aug-19,899
TNST218,04-Oct-18,551
TNST218,06-Dec-18,553
TNST218,13-Apr-18,551
TNST218,13-May-17,895
TNST218,14-Nov-18,548
TNST218,16-Jan-17,895
TNST218,16-Jul-16,557
TNST218,16-Jul-19,1074
TNST218,17-Mar-19,551
TNST218,17-Mar-19,1053
TNST218,17-Aug-19,552
TNST218,18-Mar-19,588
TNST218,19-Feb-18,585
TNST218,20-Jun-19,641
TNST218,20-Jul-16,563
TNST218,20-Aug-19,844
TNST218,20-Aug-19,552
TNST218,20-Oct-18,551
TNST218,20-Oct-19,790
TNST218,21-Sep-19,790
TNST218,23-Jul-17,641
TNST218,23-Dec-19,1008
TNST218,24-Mar-18,581
TNST218,24-Apr-18,583
TNST218,24-Apr-18,556
TNST218,24-Apr-18,583
TNST218,25-Aug-15,580
TNST218,26-Jun-19,553
TNST218,26-Dec-17,585
TNST218,27-Mar-19,589
TNST218,27-Apr-19,1104
TNST218,28-May-16,589
TNST218,28-Aug-15,553
TNST218,29-Nov-18,585
TNST218,30-Jan-17,553
TNST218,30-May-18,567
TNST218,30-Aug-17,607
TNST218,30-Nov-17,588
TNST218,30-Nov-19,425
TNST219,05-Jan-17,549
TNST219,08-Feb-17,641
TNST219,01-Mar-18,554
TNST219,06-Mar-18,547
TNST219,05-Apr-19,552
TNST219,09-Apr-15,554
TNST219,08-Jun-17,626
TNST219,10-Jun-15,554
TNST219,12-Jun-18,553
TNST219,02-Jul-17,641
TNST219,12-Aug-19,641
TNST219,01-Sep-19,641
TNST219,08-Sep-17,553
TNST219,07-Oct-18,596
TNST219,08-Oct-17,641
TNST219,11-Oct-18,583
TNST219,08-Nov-16,553
TNST219,12-Nov-19,588
TNST219,10-Dec-15,553
TNST219,10-Dec-15,604
TNST219,12-Dec-19,844
TNST219,13-Jun-19,589
TNST219,15-Oct-18,581
TNST219,16-May-19,555
TNST219,16-Aug-18,548
TNST219,18-Feb-18,588
TNST219,18-Apr-18,557
TNST219,18-Jul-17,586
TNST219,20-Aug-19,589
TNST219,21-Apr-18,641
TNST219,21-Jul-16,549
TNST219,21-Dec-18,583
TNST219,21-Dec-18,641
TNST219,22-Mar-19,556
TNST219,22-May-19,548
TNST219,22-Jun-17,556
TNST219,23-Feb-17,899
TNST219,23-Feb-19,580
TNST219,23-Feb-19,563
TNST219,23-Apr-17,583
TNST219,24-Feb-17,580
TNST219,25-Jan-17,837
TNST219,25-Aug-15,604
TNST219,25-Aug-18,556
TNST219,26-Apr-19,555
TNST219,27-Mar-18,563
TNST219,27-Aug-15,607
TNST219,27-Aug-18,549
TNST219,28-Jun-18,563
TNST219,28-Aug-16,790
TNST219,29-Jan-19,559
TNST219,30-Sep-18,563
TNST219,31-May-19,915
TNST225,04-Jan-18,585
TNST225,08-Jan-18,588
TNST225,01-Feb-17,844
TNST225,05-Feb-17,566
TNST225,02-Mar-17,550
TNST225,03-Mar-18,556
TNST225,05-Apr-17,641
TNST225,05-Apr-19,561
TNST225,08-Apr-19,641
TNST225,08-Apr-19,641
TNST225,10-Apr-18,556
TNST225,06-May-18,558
TNST225,06-May-19,585
TNST225,02-Jun-19,553
TNST225,09-Jun-15,588
TNST225,09-Jun-19,558
TNST225,02-Jul-19,620
TNST225,09-Jul-18,556
TNST225,10-Jul-17,588
TNST225,10-Jul-17,583
TNST225,05-Aug-18,589
TNST225,09-Aug-19,626
TNST225,02-Sep-17,641
TNST225,08-Sep-19,556
TNST225,09-Oct-18,588
TNST225,09-Oct-19,641
TNST225,08-Nov-17,641
TNST225,10-Nov-17,585
TNST225,01-Dec-17,553
TNST225,04-Dec-18,548
TNST225,05-Dec-18,589
TNST225,05-Dec-18,598
TNST225,06-Dec-19,588
TNST225,13-Apr-17,549
TNST225,13-Jun-19,831
